t(s)	ag (m/s^2)
48.715	-0.0372
48.72	-0.0406
48.725	-0.0567
48.73	-0.0672
48.735	-0.0528
48.74	-0.0653
48.745	-0.0681
48.75	-0.0547
48.755	-0.0506
48.76	-0.0502
48.765	-0.0371
48.77	-0.0313
48.775	-0.0288
48.78	-0.0211
48.785	-0.0222
48.79	-0.0298
48.795	-0.0351
48.8	-0.0256
48.805	-0.0258
48.81	-0.0309
48.815	-0.033
48.82	-0.0259
48.825	-0.0183
48.83	-0.021
48.835	-0.0236
48.84	-0.0164
48.845	-0.0112
48.85	-0.0244
48.855	-0.0235
48.86	-0.0169
48.865	-0.0112
48.87	-0.0038
48.875	0.0007
48.88	0.0101
48.885	0.0122
48.89	0.0178
48.895	0.0222
48.9	0.0262
48.905	0.024
48.91	0.0191
48.915	0.0206
48.92	0.0098
48.925	0.0005
48.93	-0.007
48.935	-0.0095
48.94	-0.0097
48.945	-0.0177
48.95	-0.0194
48.955	-0.0176
48.96	-0.0233
48.965	-0.027
48.97	-0.0242
48.975	-0.0225
48.98	-0.0209
48.985	-0.0212
48.99	-0.0217
48.995	-0.0268
49	-0.0296
49.005	-0.0188
49.01	-0.0183
49.015	-0.013
49.02	-0.0205
49.025	-0.0326
49.03	-0.015
49.035	-0.0053
49.04	0.0068
49.045	0.0045
49.05	0.0037
49.055	0.0176
49.06	0.0072
49.065	0.0059
49.07	0.0119
49.075	0.0012
49.08	-0.0024
49.085	-0.0016
49.09	-0.0121
49.095	-0.0181
49.1	-0.0129
49.105	-0.0158
49.11	-0.0239
49.115	-0.0292
49.12	-0.0296
49.125	-0.0315
49.13	-0.0469
49.135	-0.0512
49.14	-0.0465
49.145	-0.0372
49.15	-0.0302
49.155	-0.0383
49.16	-0.0475
49.165	-0.0461
49.17	-0.0396
49.175	-0.0379
49.18	-0.032
49.185	-0.0256
49.19	-0.0051
49.195	0.006
49.2	-0.0082
49.205	-0.0064
49.21	0.0046
49.215	0.0159
49.22	0.0122
49.225	0.0146
49.23	0.0261
49.235	0.0216
49.24	0.0218
49.245	0.0215
49.25	0.0231
49.255	0.0143
49.26	0.0185
49.265	0.025
49.27	0.0084
49.275	0.0087
49.28	0.01
49.285	0.004
49.29	0.0119
49.295	0.0085
49.3	0.0007
49.305	0.0009
49.31	-0.003
49.315	-0.0031
49.32	-0.0048
49.325	-0.0042
49.33	-0.006
49.335	-0.0013
49.34	0.0099
49.345	0.0103
49.35	0.0051
49.355	0.0026
49.36	0.0052
49.365	0
49.37	0.001
49.375	0.014
49.38	0.0088
49.385	0.0035
49.39	0.014
49.395	0.0202
49.4	0.0218
49.405	0.0183
49.41	0.0233
49.415	0.0272
49.42	0.0316
49.425	0.0491
49.43	0.0597
49.435	0.0534
49.44	0.0641
49.445	0.0768
49.45	0.0619
49.455	0.0713
49.46	0.066
49.465	0.0499
49.47	0.0603
49.475	0.0484
49.48	0.0442
49.485	0.0483
49.49	0.0429
49.495	0.0484
49.5	0.0433
49.505	0.0335
49.51	0.0373
49.515	0.0314
49.52	0.0114
49.525	0.0034
49.53	0.003
49.535	0.0032
49.54	0.0088
49.545	0.01
49.55	0.0066
49.555	0.0139
49.56	0.0172
49.565	0.0129
49.57	0.0219
49.575	0.0169
49.58	0.0092
49.585	0.0259
49.59	0.0265
49.595	0.0165
49.6	0.026
49.605	0.0311
49.61	0.0302
49.615	0.0397
49.62	0.0483
49.625	0.0487
49.63	0.053
49.635	0.0623
49.64	0.0594
49.645	0.0651
49.65	0.0705
49.655	0.0605
49.66	0.0456
49.665	0.0227
49.67	0.0244
49.675	0.015
49.68	0.0063
49.685	0.0085
49.69	-0.0068
49.695	0.0016
49.7	-0.0016
49.705	-0.0099
49.71	-0.0019
49.715	-0.0073
49.72	-0.007
49.725	-0.0048
49.73	0.0026
49.735	0.0079
49.74	-0.009
49.745	-0.0062
49.75	0.0089
49.755	-0.0029
49.76	-0.0144
49.765	-0.0042
49.77	-0.0091
49.775	-0.0123
49.78	-0.0104
49.785	-0.0126
49.79	-0.0059
49.795	-0.0145
49.8	-0.0203
49.805	-0.0193
49.81	-0.0257
49.815	-0.0246
49.82	-0.0174
49.825	-0.0294
49.83	-0.0298
49.835	-0.0224
49.84	-0.0264
49.845	-0.0214
49.85	-0.0132
49.855	-0.0009
49.86	-0.0044
49.865	0.0066
49.87	0.0179
49.875	0.0233
49.88	0.0336
49.885	0.0179
49.89	0.0254
49.895	0.0374
49.9	0.0234
49.905	0.0163
49.91	0.0141
49.915	0.0096
49.92	0.0012
49.925	-0.0058
49.93	-0.0054
49.935	-0.009
49.94	-0.0103
49.945	-0.004
49.95	-0.0032
49.955	-0.0061
49.96	0.0006
49.965	0.0062
49.97	0.0046
49.975	0.0022
49.98	0.0016
49.985	0.0031
49.99	-0.0004
49.995	0.0058
50	0.0023
50.005	-0.0138
50.01	-0.0015
50.015	-0.0043
50.02	-0.0167
50.025	-0.0123
50.03	-0.0158
50.035	-0.0098
50.04	-0.0001
50.045	0.0015
50.05	-0.0087
50.055	-0.0073
50.06	-0.004
50.065	-0.006
50.07	-0.0031
50.075	-0.0112
50.08	-0.0117
50.085	-0.0165
50.09	-0.0215
50.095	-0.02
50.1	-0.0321
50.105	-0.0418
50.11	-0.0395
50.115	-0.0359
50.12	-0.045
50.125	-0.0463
50.13	-0.0359
50.135	-0.0467
50.14	-0.0452
50.145	-0.0342
50.15	-0.0402
50.155	-0.0343
50.16	-0.0427
50.165	-0.0555
50.17	-0.0558
50.175	-0.0593
50.18	-0.05
50.185	-0.0544
50.19	-0.0588
50.195	-0.0464
50.2	-0.0615
50.205	-0.0672
50.21	-0.0475
50.215	-0.0594
50.22	-0.0713
50.225	-0.0561
50.23	-0.0562
50.235	-0.0594
50.24	-0.0498
50.245	-0.0567
50.25	-0.0609
50.255	-0.0419
50.26	-0.0508
50.265	-0.0592
50.27	-0.0399
50.275	-0.0424
50.28	-0.0444
50.285	-0.0337
50.29	-0.0334
50.295	-0.0326
50.3	-0.0319
50.305	-0.0296
50.31	-0.0206
50.315	-0.0193
50.32	-0.0141
50.325	-0.0171
50.33	-0.0242
50.335	-0.0204
50.34	-0.0337
50.345	-0.0355
50.35	-0.0337
50.355	-0.0479
50.36	-0.0421
50.365	-0.0405
50.37	-0.0486
50.375	-0.0402
50.38	-0.0338
50.385	-0.0388
50.39	-0.0417
50.395	-0.0395
50.4	-0.0298
50.405	-0.0321
50.41	-0.0285
50.415	-0.0175
50.42	-0.0266
50.425	-0.0274
50.43	-0.0168
50.435	-0.016
50.44	-0.0242
50.445	-0.0269
50.45	-0.017
50.455	-0.012
50.46	-0.0217
50.465	-0.0193
50.47	-0.0101
50.475	-0.0179
50.48	-0.0118
50.485	-0.0035
50.49	-0.0152
50.495	-0.0074
50.5	0.001
50.505	-0.0061
50.51	-0.0157
50.515	-0.0133
50.52	-0.0128
50.525	-0.0252
50.53	-0.0189
50.535	-0.0139
50.54	-0.0059
50.545	0.0028
50.55	0.005
50.555	0.013
50.56	0.0168
50.565	0.0141
50.57	0.016
50.575	0.0259
50.58	0.0232
50.585	0.0199
50.59	0.0217
50.595	0.028
50.6	0.0274
50.605	0.0238
50.61	0.0247
50.615	0.0295
50.62	0.0293
50.625	0.0203
50.63	0.032
50.635	0.0397
50.64	0.0391
50.645	0.0632
50.65	0.0736
50.655	0.0502
50.66	0.0525
50.665	0.0623
50.67	0.0488
50.675	0.0453
50.68	0.054
50.685	0.0547
50.69	0.0494
50.695	0.0574
50.7	0.0534
50.705	0.0421
50.71	0.0401
50.715	0.0348
50.72	0.0343
50.725	0.0262
50.73	0.018
50.735	0.0248
50.74	0.0223
50.745	0.0253
50.75	0.024
50.755	0.016
50.76	0.0272
50.765	0.0234
50.77	0.0129
50.775	0.0215
50.78	0.0304
50.785	0.0237
50.79	0.0246
50.795	0.0248
50.8	0.02
50.805	0.0264
50.81	0.0256
50.815	0.0161
50.82	0.0135
50.825	0.0185
50.83	0.0121
50.835	0.0026
50.84	0.0097
50.845	0.0056
50.85	-0.0106
50.855	0.0009
50.86	0.0005
50.865	-0.0085
50.87	-0.0031
50.875	-0.0057
50.88	0
50.885	0.0048
50.89	0.009
50.895	0.0107
50.9	0.0088
50.905	0.0104
50.91	0.0057
50.915	0.0007
50.92	-0.0057
50.925	-0.0078
50.93	-0.0023
50.935	-0.0064
50.94	-0.0123
50.945	-0.0034
50.95	-0.0068
50.955	-0.0156
50.96	-0.0136
50.965	-0.011
50.97	-0.0225
50.975	-0.0197
50.98	-0.0126
50.985	-0.0368
50.99	-0.0288
50.995	-0.0126
51	-0.0259
51.005	-0.0305
51.01	-0.0292
51.015	-0.0328
51.02	-0.0295
51.025	-0.0272
51.03	-0.0204
51.035	-0.0061
51.04	-0.0057
51.045	-0.0039
51.05	-0.0038
51.055	-0.0065
51.06	0.0014
51.065	0.0024
51.07	0.0009
51.075	0.012
51.08	0.0067
51.085	0.0078
51.09	0.0194
51.095	0.0163
51.1	0.0133
51.105	0.0137
51.11	0.0227
51.115	0.0146
51.12	0.0088
51.125	0.0086
51.13	0.0064
51.135	0.0093
51.14	0.0057
51.145	0.0164
51.15	0.017
51.155	0.0016
51.16	0.011
51.165	0.0076
51.17	-0.0016
51.175	0.0094
51.18	0.0086
51.185	0.0139
51.19	0.0097
51.195	0.0075
51.2	0.0199
51.205	0.013
51.21	0.0111
51.215	0.0071
51.22	0.0123
51.225	0.0205
51.23	0.0071
51.235	0.0182
51.24	0.011
51.245	0.0044
51.25	0.0214
51.255	-0.0002
51.26	-0.007
51.265	0.0083
51.27	0.0075
51.275	-0.0002
51.28	0.0018
51.285	0.0089
51.29	0.0074
51.295	0.0044
51.3	0.0039
51.305	0.0047
51.31	-0.0044
51.315	-0.0072
51.32	-0.009
51.325	-0.0072
51.33	-0.0153
51.335	-0.0191
51.34	-0.0073
51.345	-0.0248
51.35	-0.0128
51.355	-0.0071
51.36	-0.0168
51.365	-0.0075
51.37	-0.0124
51.375	0.0016
51.38	0.0087
51.385	0.0012
51.39	0.0038
51.395	0.0179
51.4	0.0097
51.405	0.0025
51.41	0.0179
51.415	0.0137
51.42	0.0127
51.425	0.0141
51.43	0.0186
51.435	0.0181
51.44	0.0182
51.445	0.0167
51.45	0.0187
51.455	0.0342
51.46	0.0213
51.465	0.0208
51.47	0.0293
51.475	0.0208
51.48	0.0295
51.485	0.0255
51.49	0.0173
51.495	0.0263
51.5	0.0207
51.505	0.0156
51.51	0.0141
51.515	0.0132
51.52	0.012
51.525	-0.011
51.53	-0.021
51.535	-0.0101
51.54	-0.007
51.545	-0.0065
51.55	-0.0149
51.555	-0.0121
51.56	-0.0063
51.565	-0.0152
51.57	-0.0083
51.575	0.0007
51.58	-0.0096
51.585	-0.0087
51.59	0.0005
51.595	-0.0036
51.6	-0.0082
51.605	-0.011
51.61	-0.0026
51.615	0.0015
51.62	-0.0099
51.625	-0.0115
51.63	-0.0098
51.635	-0.0191
51.64	-0.0139
51.645	0.0002
51.65	-0.0081
51.655	-0.0119
51.66	-0.0062
51.665	-0.0092
51.67	-0.0149
51.675	-0.0062
51.68	-0.01
51.685	-0.0148
51.69	0.0127
51.695	0.0183
51.7	0.0158
51.705	0.0241
51.71	0.0256
51.715	0.0213
51.72	0.0212
51.725	0.0309
51.73	0.0245
51.735	0.0155
51.74	0.0198
51.745	0.0165
51.75	0.0108
51.755	0.0135
51.76	0.0203
51.765	0.0103
51.77	0.009
51.775	0.0161
51.78	0.0126
51.785	0.0201
51.79	0.0168
51.795	0.0139
51.8	0.0172
51.805	0.0172
51.81	0.0173
51.815	0.0205
51.82	0.022
51.825	0.0167
51.83	0.0202
51.835	0.0217
51.84	0.0141
51.845	0.0149
51.85	0.0294
51.855	0.0243
51.86	0.0203
51.865	0.0322
51.87	0.0262
51.875	0.0324
51.88	0.0382
51.885	0.0378
51.89	0.0444
51.895	0.0356
51.9	0.0385
51.905	0.0458
51.91	0.037
51.915	0.0339
51.92	0.0392
51.925	0.041
51.93	0.0324
51.935	0.0299
51.94	0.0362
51.945	0.0235
51.95	0.0089
51.955	0.0184
51.96	0.0149
51.965	0.0097
51.97	0.0115
51.975	-0.0048
51.98	0.0033
51.985	0.0107
51.99	-0.0033
51.995	0.0037
52	0.0077
52.005	-0.0025
52.01	0.0017
52.015	0.0103
52.02	0.0005
52.025	-0.014
52.03	-0.0118
52.035	-0.0003
52.04	0.0012
52.045	0.0012
52.05	0.0008
52.055	-0.0007
52.06	0.0003
52.065	0.0049
52.07	0.0118
52.075	0.0071
52.08	0.0034
52.085	0.0097
52.09	0.0098
52.095	0.0033
52.1	0.002
52.105	-0.0034
52.11	-0.0089
52.115	-0.011
52.12	-0.011
52.125	-0.0121
52.13	-0.0079
52.135	-0.0092
52.14	-0.0121
52.145	0.0033
52.15	0.0017
52.155	-0.0089
52.16	-0.0184
52.165	-0.0153
52.17	-0.0062
52.175	-0.0122
52.18	-0.0086
52.185	-0.0094
52.19	-0.0156
52.195	-0.0146
52.2	-0.0095
52.205	-0.0218
52.21	-0.0275
52.215	-0.0164
52.22	-0.0233
52.225	-0.028
52.23	-0.027
52.235	-0.0234
52.24	-0.0276
52.245	-0.0366
52.25	-0.0345
52.255	-0.031
52.26	-0.03
52.265	-0.0353
52.27	-0.0355
52.275	-0.0274
52.28	-0.0288
52.285	-0.0289
52.29	-0.0285
52.295	-0.0222
52.3	-0.0193
52.305	-0.0241
52.31	-0.0226
52.315	-0.0255
52.32	-0.0257
52.325	-0.0279
52.33	-0.035
52.335	-0.0436
52.34	-0.0429
52.345	-0.0453
52.35	-0.0606
52.355	-0.0588
52.36	-0.0548
52.365	-0.0647
52.37	-0.0641
52.375	-0.0505
52.38	-0.0563
52.385	-0.0613
52.39	-0.0382
52.395	-0.0398
52.4	-0.046
52.405	-0.0258
52.41	-0.0279
52.415	-0.0322
52.42	-0.0171
52.425	-0.0247
52.43	-0.0293
52.435	-0.0212
52.44	-0.0277
52.445	-0.0273
52.45	-0.0202
52.455	-0.0208
52.46	-0.0206
52.465	-0.0235
52.47	-0.0251
52.475	-0.0126
52.48	-0.0142
52.485	-0.0217
52.49	-0.0104
52.495	-0.0026
52.5	-0.0077
52.505	-0.0116
52.51	-0.002
52.515	-0.0064
52.52	-0.0167
52.525	-0.0024
52.53	0.0105
52.535	-0.0006
52.54	-0.0099
52.545	0.007
52.55	0.0025
52.555	-0.0056
52.56	-0.0041
52.565	-0.0086
52.57	-0.0037
52.575	-0.0097
52.58	-0.0165
52.585	-0.0046
52.59	-0.0008
52.595	-0.0074
52.6	-0.0046
52.605	-0.0111
52.61	0.0005
52.615	0.0153
52.62	0.004
52.625	-0.0053
52.63	-0.0048
52.635	0.0024
52.64	0.0017
52.645	0.009
52.65	0.0086
52.655	-0.0071
52.66	0.0027
52.665	0.0017
52.67	-0.0123
52.675	-0.0038
52.68	0.003
52.685	-0.0008
52.69	-0.0019
52.695	0.0043
52.7	0.0033
52.705	0.0103
52.71	0.0053
52.715	-0.0073
52.72	-0.0025
52.725	-0.013
52.73	-0.0089
52.735	-0.0112
52.74	-0.028
52.745	-0.0198
52.75	-0.0235
52.755	-0.0342
52.76	-0.0279
52.765	-0.029
52.77	-0.0331
52.775	-0.0281
52.78	-0.0158
52.785	-0.0165
52.79	-0.0215
52.795	-0.0082
52.8	-0.0047
52.805	-0.0048
52.81	-0.0069
52.815	-0.0022
52.82	0.0069
52.825	-0.0066
52.83	0.0041
52.835	0.0163
52.84	-0.003
52.845	-0.0107
52.85	-0.0031
52.855	-0.0037
52.86	-0.0121
52.865	-0.0058
52.87	-0.0045
52.875	-0.0112
52.88	-0.004
52.885	0.0028
52.89	-0.0026
52.895	0.0034
52.9	0.0092
52.905	-0.0029
52.91	0.0042
52.915	0.0059
52.92	0.0017
52.925	0.0042
52.93	-0.0051
52.935	-0.0028
52.94	-0.0047
52.945	-0.0102
52.95	-0.0063
52.955	-0.0083
52.96	-0.0139
52.965	-0.0133
52.97	-0.0139
52.975	-0.0173
52.98	-0.0047
52.985	-0.0058
52.99	-0.0101
52.995	-0.0021
53	-0.0005
53.005	0.0032
53.01	0.0037
53.015	0.0036
53.02	-0.0021
53.025	-0.0046
53.03	0.0011
53.035	0.0072
53.04	0.0162
53.045	0.0102
53.05	0.0163
53.055	0.0282
53.06	0.0173
53.065	0.0188
53.07	0.028
53.075	0.0293
53.08	0.0233
53.085	0.0267
53.09	0.0232
53.095	0.0106
53.1	0.022
53.105	0.0175
53.11	0.0085
53.115	0.0149
53.12	0.009
53.125	0.0147
53.13	0.0015
53.135	-0.0032
53.14	0.0087
53.145	0.0025
53.15	0.0203
53.155	0.0181
53.16	0.0076
53.165	0.0093
53.17	0.0114
53.175	0.0246
53.18	0.0213
53.185	0.009
53.19	0.0223
53.195	0.0347
53.2	0.0154
53.205	0.0171
53.21	0.0297
53.215	0.0139
53.22	0.0195
53.225	0.0204
53.23	0.012
53.235	0.0154
53.24	0.0047
53.245	0.0047
53.25	0.0019
53.255	0.0013
53.26	0.0029
53.265	-0.0116
53.27	-0.0128
53.275	-0.007
53.28	-0.0117
53.285	-0.0156
53.29	-0.0194
53.295	-0.0142
53.3	-0.0159
53.305	-0.0282
53.31	-0.0125
53.315	-0.0147
53.32	-0.0273
53.325	-0.0121
53.33	-0.0153
53.335	-0.017
53.34	-0.0094
53.345	-0.0163
53.35	-0.0139
53.355	-0.0059
53.36	-0.0107
53.365	-0.0155
53.37	-0.0141
53.375	-0.011
53.38	-0.008
53.385	-0.0065
53.39	-0.0033
53.395	0.0029
53.4	0.0067
53.405	0.0018
53.41	0.0045
53.415	0.014
53.42	0.0217
53.425	0.0199
53.43	0.0223
53.435	0.0322
53.44	0.0248
53.445	0.032
53.45	0.0343
53.455	0.0293
53.46	0.0293
53.465	0.0208
53.47	0.0288
53.475	0.0198
53.48	0.0134
53.485	0.0202
53.49	0.0094
53.495	0.0069
53.5	0.0106
53.505	0.0092
53.51	0.0056
53.515	0.0076
53.52	0.0086
53.525	-0.0002
53.53	-0.0006
53.535	0.0093
53.54	0.016
53.545	0.0179
53.55	0.0166
53.555	0.022
53.56	0.0212
53.565	0.0196
53.57	0.0239
53.575	0.025
53.58	0.0281
53.585	0.0318
53.59	0.0292
53.595	0.0335
53.6	0.0385
53.605	0.0365
53.61	0.0378
53.615	0.0346
53.62	0.0448
53.625	0.0361
53.63	0.0255
53.635	0.0399
53.64	0.0292
53.645	0.0246
53.65	0.0478
53.655	0.0419
53.66	0.0207
53.665	0.0225
53.67	0.0169
53.675	0.0107
53.68	0.0147
53.685	0.011
53.69	0.0072
53.695	0.0095
53.7	0.0123
53.705	0.0103
53.71	0.0059
53.715	0.0116
53.72	0.016
53.725	0.0056
53.73	0.0071
53.735	0.0111
53.74	0.0038
53.745	0.0046
53.75	0.001
53.755	-0.0045
53.76	-0.0049
53.765	-0.0088
53.77	-0.0141
53.775	-0.022
53.78	-0.026
53.785	-0.0208
53.79	-0.0221
53.795	-0.0314
53.8	-0.0377
53.805	-0.0362
53.81	-0.0347
53.815	-0.0439
53.82	-0.0346
53.825	-0.0245
53.83	-0.0323
53.835	-0.0265
53.84	-0.02
53.845	-0.0237
53.85	-0.0257
53.855	-0.0185
53.86	-0.016
53.865	-0.025
53.87	-0.0253
53.875	-0.0248
53.88	-0.0293
53.885	-0.0235
53.89	-0.0234
53.895	-0.0316
53.9	-0.029
53.905	-0.0304
53.91	-0.0346
53.915	-0.0288
53.92	-0.0297
53.925	-0.032
53.93	-0.0234
53.935	-0.0289
53.94	-0.0351
53.945	-0.0293
53.95	-0.0352
53.955	-0.0384
53.96	-0.0352
53.965	-0.0364
53.97	-0.0387
53.975	-0.0412
53.98	-0.0387
53.985	-0.0416
53.99	-0.0315
53.995	-0.0227
54	-0.0358
54.005	-0.0265
54.01	-0.0185
54.015	-0.0313
54.02	-0.0297
54.025	-0.036
54.03	-0.0399
54.035	-0.0106
54.04	-0.0078
54.045	-0.0238
54.05	-0.0225
54.055	-0.0205
54.06	-0.0139
54.065	-0.0127
54.07	-0.0279
54.075	-0.0305
54.08	-0.026
54.085	-0.0368
54.09	-0.0318
54.095	-0.0339
54.1	-0.0422
54.105	-0.0398
54.11	-0.0451
54.115	-0.0417
54.12	-0.0365
54.125	-0.0446
54.13	-0.0478
54.135	-0.0428
54.14	-0.0444
54.145	-0.037
54.15	-0.0381
54.155	-0.0468
54.16	-0.0561
54.165	-0.0663
54.17	-0.0528
54.175	-0.0521
54.18	-0.0623
54.185	-0.0523
54.19	-0.041
54.195	-0.0458
54.2	-0.0446
54.205	-0.0282
54.21	-0.018
54.215	-0.0185
54.22	-0.0113
54.225	0.0072
54.23	0.0036
54.235	0.0058
54.24	0.0224
54.245	0.03
54.25	0.0304
54.255	0.0338
54.26	0.0401
54.265	0.0359
54.27	0.0328
54.275	0.0332
54.28	0.0375
54.285	0.0224
54.29	0.0353
54.295	0.0367
54.3	0.0231
54.305	0.0542
54.31	0.0347
54.315	0.0325
54.32	0.0515
54.325	0.0346
54.33	0.0422
54.335	0.0458
54.34	0.0412
54.345	0.0459
54.35	0.0491
54.355	0.0493
54.36	0.0461
54.365	0.0442
54.37	0.0511
54.375	0.054
54.38	0.0486
54.385	0.0474
54.39	0.0508
54.395	0.052
54.4	0.0448
54.405	0.0495
54.41	0.0489
54.415	0.049
54.42	0.0548
54.425	0.0404
54.43	0.0539
54.435	0.0562
54.44	0.0439
54.445	0.0514
54.45	0.0546
54.455	0.0608
54.46	0.0548
54.465	0.0574
54.47	0.0579
54.475	0.058
54.48	0.0566
54.485	0.0473
54.49	0.0521
54.495	0.0476
54.5	0.0455
54.505	0.0483
54.51	0.0457
54.515	0.0494
54.52	0.0429
54.525	0.0306
54.53	0.0317
54.535	0.0321
54.54	0.0399
54.545	0.039
54.55	0.0367
54.555	0.0476
54.56	0.0347
54.565	0.0294
54.57	0.0389
54.575	0.0344
54.58	0.0323
54.585	0.0265
54.59	0.0238
54.595	0.0208
54.6	0.0115
54.605	0.0172
54.61	0.0182
54.615	0.0084
54.62	0.0006
54.625	0.0062
54.63	0.0103
54.635	-0.0063
54.64	-0.0011
54.645	0.0066
54.65	-0.0014
54.655	0.0074
54.66	0.0064
54.665	-0.0047
54.67	-0.0209
54.675	-0.0182
54.68	-0.0023
54.685	-0.0258
54.69	-0.0272
54.695	-0.0084
54.7	-0.0242
54.705	-0.0245
54.71	-0.0115
54.715	-0.0281
54.72	-0.0291
54.725	-0.0121
54.73	-0.026
54.735	-0.0333
54.74	-0.0212
54.745	-0.0178
54.75	-0.0208
54.755	-0.0245
54.76	-0.0157
54.765	-0.009
54.77	-0.0166
54.775	-0.0195
54.78	-0.0202
54.785	-0.019
54.79	-0.0167
54.795	-0.0271
54.8	-0.0293
54.805	-0.0265
54.81	-0.0313
54.815	-0.0416
54.82	-0.0415
54.825	-0.0325
54.83	-0.0431
54.835	-0.0413
54.84	-0.0313
54.845	-0.0329
54.85	-0.0258
54.855	-0.026
54.86	-0.0245
54.865	-0.0189
54.87	-0.0248
54.875	-0.0253
54.88	-0.019
54.885	-0.0155
54.89	-0.0217
54.895	-0.018
54.9	-0.0085
54.905	-0.0065
54.91	-0.018
54.915	-0.0148
54.92	-0.0021
54.925	-0.0159
54.93	-0.0135
54.935	-0.0161
54.94	-0.0199
54.945	-0.0142
54.95	-0.023
54.955	-0.0012
54.96	-0.0118
54.965	-0.0281
54.97	0.0012
54.975	-0.0122
54.98	-0.0171
54.985	-0.0058
54.99	-0.0072
54.995	-0.0066
55	-0.0091
55.005	-0.0063
55.01	-0.0081
55.015	-0.0081
55.02	-0.0058
55.025	-0.0144
55.03	-0.0255
55.035	-0.0119
55.04	-0.0005
55.045	-0.014
55.05	-0.0142
55.055	-0.01
55.06	-0.0254
55.065	-0.0254
55.07	-0.0169
55.075	-0.0253
55.08	-0.0294
55.085	-0.0193
55.09	-0.0107
55.095	-0.0081
55.1	-0.0053
55.105	-0.0017
55.11	0.0092
55.115	0.0082
55.12	0.0097
55.125	0.0126
55.13	0.0165
55.135	0.0332
55.14	0.0341
55.145	0.0386
55.15	0.0536
55.155	0.0599
55.16	0.0496
55.165	0.0446
55.17	0.0455
55.175	0.0418
55.18	0.042
55.185	0.0426
55.19	0.0427
55.195	0.0346
55.2	0.0387
55.205	0.0411
55.21	0.028
55.215	0.033
55.22	0.0419
55.225	0.0286
55.23	0.0268
55.235	0.0366
55.24	0.0274
55.245	0.0266
55.25	0.0283
55.255	0.027
55.26	0.0216
55.265	0.0132
55.27	0.0241
55.275	0.0212
55.28	0.0128
55.285	0.0179
55.29	0.0062
55.295	0.0073
55.3	0.0103
55.305	-0.0017
55.31	0.0023
55.315	-0.0007
55.32	-0.0044
55.325	0.0004
55.33	-0.0055
55.335	-0.0051
55.34	-0.0006
55.345	-0.006
55.35	-0.0028
55.355	-0.0071
55.36	-0.0044
55.365	0.0015
55.37	-0.0108
55.375	-0.0052
55.38	-0.0012
55.385	0.0041
55.39	0.0188
55.395	0.0062
55.4	0.0062
55.405	0.0181
55.41	0.0077
55.415	0.0094
55.42	0.0057
55.425	-0.0023
55.43	-0.0026
55.435	0.0005
55.44	0.0071
55.445	0.0023
55.45	0.0015
55.455	0.0013
55.46	-0.0005
55.465	0.0031
55.47	0.0062
55.475	0.0076
55.48	0.0014
55.485	-0.0008
55.49	0.0024
55.495	0.0071
55.5	-0.0006
55.505	-0.0035
55.51	-0.0017
55.515	-0.0185
55.52	-0.0177
55.525	-0.0171
55.53	-0.0203
55.535	-0.0031
55.54	0.0026
55.545	-0.005
55.55	-0.0073
55.555	-0.0079
55.56	-0.0128
55.565	-0.0177
55.57	-0.0077
55.575	0.0001
55.58	-0.0068
55.585	-0.0114
55.59	-0.0092
55.595	-0.0049
55.6	-0.0108
55.605	-0.0136
55.61	-0.0132
55.615	-0.0166
55.62	-0.0128
55.625	-0.0073
55.63	-0.0105
55.635	-0.0097
55.64	0.0063
55.645	0.0068
55.65	0.0136
55.655	0.0054
55.66	-0.0098
55.665	-0.0005
55.67	-0.0094
55.675	-0.0173
55.68	-0.0223
55.685	-0.0291
55.69	-0.0331
55.695	-0.0246
55.7	-0.0324
55.705	-0.0552
55.71	-0.0333
55.715	-0.0272
55.72	-0.0427
55.725	-0.0291
55.73	-0.0208
55.735	-0.0244
55.74	-0.0228
55.745	-0.013
55.75	-0.0097
55.755	-0.0078
55.76	-0.0026
55.765	-0.0053
55.77	-0.0015
55.775	0.0027
55.78	0.0047
55.785	0.0014
55.79	-0.0043
55.795	0.0029
55.8	0.0038
55.805	-0.0101
55.81	-0.006
55.815	-0.0003
55.82	-0.0093
55.825	-0.0129
55.83	-0.009
55.835	-0.0017
55.84	-0.0085
55.845	0.0013
55.85	-0.0023
55.855	-0.0121
55.86	0.001
55.865	-0.0023
55.87	-0.0082
55.875	-0.0152
55.88	-0.0077
55.885	-0.0048
55.89	-0.0133
55.895	-0.0165
55.9	-0.0258
55.905	-0.027
55.91	-0.0356
55.915	-0.0222
55.92	-0.0241
55.925	-0.0408
55.93	-0.0147
55.935	-0.0213
55.94	-0.0256
55.945	-0.0114
55.95	-0.0195
55.955	-0.015
55.96	-0.0038
55.965	-0.0045
55.97	-0.0044
55.975	-0.0008
55.98	-0.001
55.985	0.0043
55.99	0.0103
55.995	0.0047
56	0.0025
56.005	0.0067
56.01	0.004
56.015	0.002
56.02	-0.009
56.025	-0.0246
56.03	-0.0162
56.035	-0.0027
56.04	-0.0015
56.045	-0.0036
56.05	-0.0056
56.055	0
56.06	0.0096
56.065	0.0065
56.07	0.0089
56.075	0.009
56.08	0.0081
56.085	0.0068
56.09	0.0052
56.095	0.0053
56.1	-0.0021
56.105	-0.0021
56.11	-0.0006
56.115	0.0017
56.12	0.0005
56.125	0.0057
56.13	0.0052
